13962,['10.1007/978-1-4613-9290-3_19'],reference|body
13966,['10.1016/S0031-0182(02)00450-9'],abstract
13972,['10.1364/AO.16.002041'],reference|abstract|body
13974,['10.1029/JZ070i001p00001'],body
13977,['10.1130/0016-7606(1970)81[255:DOMSTI]2.0.CO;2'],reference|abstract|body
13983,unk,doi
13985,unk,doi
13986,unk,doi
13987,['10.1086/181831'],abstract
13989,unk,reference|doi|body
13990,unk,reference|doi|body
13991,['10.1038/276590a0'],body
13992,unk,reference|doi|abstract
13993,['10.1002/gj.944'],body
13996,unk,doi|abstract
13997,['10.2113/gsecongeo.17.4.292'],reference|abstract|body
13999,['10.1086/110710'],reference|abstract
14001,unk,reference|doi|abstract|body
14002,['10.1139/e92-161'],reference|abstract|body
14003,unk,reference|doi|body
14004,unk,doi
14006,['10.1002/iroh.201201443'],body
14007,unk,reference|doi|abstract
14008,['10.5479/ADS/bib/1934LicOB.16.177M'],reference|abstract
14010,['10.1038/383674a0'],abstract|body
14011,unk,reference|doi|abstract
14012,unk,doi|abstract
14014,['10.1139/e86-158'],reference|abstract|body
14016,unk,doi|body
14020,['10.1073/pnas.0800375105'],body
14028,['10.2475/ajs.294.1.56'],reference|abstract|body
14037,['10.1007/BF00399364'],body
14040,['10.1029/1999GL010856'],body
14046,unk,doi
14047,unk,doi
14050,unk,doi
14052,unk,reference|doi|body
14056,['10.1130/0091-7613(2002)030<1071:EFASBG>2.0.CO;2'],body
14057,['10.1111/j.1945-5100.2005.tb00366.x'],abstract
14064,['10.1023/A:1011937020193'],body
14065,['10.1029/GL015i006p00621'],body
14068,['10.1029/JA079i025p03501'],body
14069,unk,doi
14077,unk,doi
14080,['10.1017/CBO9781139170598'],reference|body
14087,['10.1126/science.1185435'],body
14090,unk,doi
14094,['10.1086/424867'],reference|abstract|body
14095,unk,doi
14109,['10.1126/science.1105806'],body
14121,['10.1038/37933'],abstract
14123,['10.1007/BFb0104706'],reference
14124,unk,doi
14126,['10.1146/annurev.anchem.1.031207.112907'],reference
14134,['10.1088/1475-7516/2022/11/013', '10.48550/arXiv.2205.05673'],body
14136,['10.1080/01431160601024234'],abstract|body
14138,['10.1029/JC084iC06p03097'],body
14144,['10.2307/3515361'],reference|abstract|body
14146,unk,reference|doi
14147,['10.1111/j.1365-3091.1992.tb02153.x'],abstract|body
14148,['10.1007/BF01166961'],body
14150,['10.1130/0091-7613(1999)027<0719:LOESCC>2.3.CO;2'],body
14154,['10.1126/science.277.5332.1649'],body
14160,['10.1002/hyp.7478'],body
14162,unk,doi
14164,['10.1177/0959683608098957'],abstract|body
14166,['10.1130/G36983.1'],abstract|body
14177,['10.1029/GL010i008p00705'],body
14178,['10.1029/94TC00452'],body
14184,['10.1029/JA075i010p01863'],body
14185,['10.1086/142098'],abstract
14194,unk,reference|doi|abstract
14196,unk,doi
14198,['10.1016/j.radmeas.2005.02.010'],abstract
14201,['10.1006/icar.1994.1078'],body
14202,['10.1063/1.1696455'],body
14206,unk,doi
14211,['10.1029/JA092iA02p01049'],body
14212,['10.5636/jgg.22.9'],reference|abstract|body
14215,unk,doi
14220,unk,reference|doi|abstract
14224,['10.1002/gj.3456'],body
14231,unk,doi
14238,unk,doi
14240,['10.1002/hyp.7376'],abstract|body
14244,['10.1029/JA083iA03p01089'],body
14245,['10.1029/90JA02343'],body
14246,unk,doi
14247,['10.1002/ppp.3430010105'],body
14248,['10.1016/S1350-4487(97)00163-7'],abstract|body
14250,['10.1029/GL009i003p00207'],body
14251,['10.1002/qj.49709741302'],abstract|body
14253,['10.5194/essd-12-3247-2020'],body
14254,['10.1130/0091-7613(2000)28<839:EPOTEE>2.0.CO;2'],body
14256,unk,doi
14257,['10.1016/0031-0182(86)90093-3'],abstract
14259,unk,doi
14265,['10.1021/es060494l'],abstract|body
14267,['10.2138/am.2014.4707'],reference|abstract|body
14269,unk,reference|doi|body
14270,['10.1130/0091-7613(1999)027<0827:NCFIMI>2.3.CO;2'],body
14271,['10.1007/BF01626073'],reference
14273,['10.1002/esp.515'],body
14277,['10.1016/0031-0182(94)90006-X'],abstract
14278,['10.1029/JA079i028p04326'],body
14279,unk,doi
14282,['10.1086/127356'],reference|abstract
14283,['10.1117/12.671352'],reference|body
14285,unk,reference|doi|body
14287,['10.1029/JA091iA09p10141'],body
14294,unk,doi
14295,unk,reference|doi|body
14296,['10.1016/B978-0-12-813987-5.00005-5'],reference|body
14298,['10.1051/0004-6361/201629129e'],reference
14299,['10.1002/asna.19782990206'],abstract|body
14300,unk,doi|abstract|body
14302,unk,reference|doi|abstract|body
14303,unk,doi
14304,unk,reference|doi|body
14305,unk,reference|doi|abstract|body
14306,['10.2475/ajs.s4-35.209.509'],reference|abstract|body
14307,['10.1063/1.1541399'],reference|body
14308,['10.1007/BF00641601'],abstract
14310,unk,doi|abstract|body
14313,unk,doi|body
14315,['10.1038/211695a0'],abstract|body
14318,['10.1038/362430a0'],body
14325,['10.1029/92JB00648'],body
14327,unk,doi
14337,['10.1029/2000JE001437'],body
14343,['10.1038/347650a0'],body
14348,unk,doi
14359,['10.1126/science.1217291'],body
14363,['10.1111/j.1747-5457.1988.tb00800.x'],abstract|body
14370,['10.1029/2000GL012551'],body
14373,unk,reference|doi
14374,['10.2138/am-2000-11-1229'],reference|abstract|body
14375,['10.1029/1999JA900359', '10.48550/arXiv.astro-ph/9908117'],body
14379,['10.1126/science.1159081'],body
14380,['10.1063/1.453701'],body
14382,['10.1029/2000JA000158'],body
14386,['10.1029/JA090iA05p04373'],body
14387,['10.1073/pnas.1305530110'],body
14388,unk,doi|body
14390,['10.1016/S1342-937X(05)70966-7'],abstract|body
14394,['10.1016/0031-0182(91)90146-I'],abstract
14400,unk,doi|abstract
14407,unk,doi
14408,unk,doi|body
14409,['10.1006/icar.1996.0229'],body
14410,unk,reference|doi|body
14411,['10.3354/meps072295'],reference|abstract|body
14412,unk,doi
14428,['10.1029/JB083iB06p02789'],body
14429,['10.1007/s002030050555'],reference|body
14434,unk,doi
14436,unk,doi
14439,unk,doi
14444,['10.1086/145777'],reference
14450,unk,doi
14462,unk,doi
14466,['10.1007/978-3-642-45932-0_4'],body
14470,['10.1029/96JA00186'],body
14478,['10.1002/qj.49711146807'],abstract|body
14484,unk,doi
14493,['10.1023/B:MOON.0000031924.20073.d0'],body
14495,unk,reference|doi|abstract|body
14501,unk,doi|abstract
14502,['10.1007/s004100050097'],body
14503,unk,doi
14504,unk,doi
14506,unk,doi
14507,unk,doi
14508,unk,doi
14519,unk,doi
14522,['10.1130/1052-5173(2001)011<0004:ES>2.0.CO;2'],abstract|body
14528,['10.1007/BF01375341'],reference|abstract|body
14529,unk,doi
14531,unk,doi
14533,unk,reference|doi|body
14540,unk,doi
14541,unk,reference|doi|abstract|body
14549,['10.1093/mnras/81.2.129'],abstract
14552,unk,doi
14555,unk,reference|doi|body
14556,['10.1117/12.317149'],reference|body
14557,['10.1023/A:1000747630702'],body
14560,unk,reference|doi|body
14564,unk,doi
14565,unk,reference|doi|abstract|body
14566,['10.1086/127347'],reference|abstract
14567,unk,reference|doi
14568,unk,reference|doi|abstract
14569,unk,doi|abstract
14577,['10.1109/TGRS.2017.2721433'],abstract|body
14578,unk,reference|doi|body
14579,['10.1086/124496'],reference|abstract
14581,['10.1126/science.171.3969.339'],abstract|body
14584,['10.1130/0091-7613(1989)017<0011:MMFWAA>2.3.CO;2'],body
14586,['10.1007/978-94-009-1031-7_16'],abstract|body
14588,['10.1179/174327506X113037'],abstract|body
14590,unk,doi
14591,['10.1143/ptp/93.3.647'],body
14592,['10.1117/12.2309066'],reference
14595,['10.1007/BF01172137'],body
14596,unk,doi
14598,unk,doi|abstract
14599,unk,reference|doi|abstract
14600,unk,reference|doi|body
14601,unk,reference|doi|abstract|body
14602,['10.1017/S0016756800057642'],abstract|body
14603,unk,reference|doi|abstract|body
14605,['10.1175/JHM560.1'],abstract|body
14607,unk,reference|doi|abstract|body
14608,unk,reference|doi|abstract|body
14609,['10.1029/JB082i005p00803'],body
14614,unk,doi|abstract
14617,['10.1086/144407'],reference
14620,['10.1038/333237a0'],body
14621,['10.1063/1.1699986'],body
14623,['10.1086/145870'],reference
14625,['10.1029/JA090iA09p08173'],body
14630,['10.1086/192008'],reference
14632,['10.1126/science.287.5462.2456'],body
14638,['10.2475/ajs.268.3.243'],reference|abstract|body
14641,['10.1029/JA089iA03p01553'],body
14642,['10.1306/212F8AD5-2B24-11D7-8648000102C1865D'],reference|abstract|body
14643,['10.1029/93JA02742'],body
14645,['10.1071/PH580564'],reference|abstract
14657,['10.1126/science.241.4864.433'],body
14662,['10.1088/0022-3727/28/5/024'],abstract
14663,unk,doi
14668,unk,doi
14673,['10.1038/293202a0'],body
14675,unk,doi
14676,['10.1119/1.1976373'],reference|body
14677,['10.1029/JA074i003p00755'],body
14679,['10.1029/96GB02562'],body
14684,['10.1071/PH590327'],reference|abstract
14694,unk,doi
14696,['10.1086/111873'],abstract
14698,unk,doi
14702,['10.1002/asna.201211673'],body
14714,['10.1038/319489a0'],body
14716,unk,reference|doi|abstract
14717,unk,reference|doi|abstract|body
14720,['10.1029/98JE01130'],body
14725,['10.1086/111595'],abstract
14726,['10.1126/science.289.5487.2101'],body
14727,['10.1126/science.1207957'],body
14731,['10.1177/030913339602000101'],body
14732,['10.1029/97JD03649'],body
14735,['10.1038/325131a0'],body
14738,['10.1126/science.252.5003.297'],body
14740,unk,doi
14741,['10.1063/1.869563'],body
14743,unk,doi
14751,unk,reference|doi|abstract|body
14752,['10.1146/annurev.aa.02.090164.000323'],abstract
14757,unk,doi
14758,unk,doi
14764,['10.1029/JZ072i017p04281'],body
14765,unk,doi
14766,['10.1175/1520-0469(1972)029<1138:OMITMD>2.0.CO;2'],reference|body
14771,['10.1063/1.874136'],body
14776,unk,doi
14779,unk,reference|doi|abstract
14783,['10.1002/hyp.7986'],abstract|body
14784,unk,doi
14787,['10.1029/JA094iA06p06643'],body
14791,['10.1017/S0022112092001836'],abstract|body
14794,unk,reference|doi|abstract
14797,['10.1002/(SICI)1099-1417(199905)14:3<191::AID-JQS436>3.0.CO;2-#'],body
14798,['10.1017/S0022143000003853'],abstract|body
14799,unk,doi
14801,['10.1038/304423a0'],body
14802,['10.1007/BF00876442'],body
14804,unk,doi
14807,['10.1002/esp.1668'],abstract|body
14811,unk,doi
14815,unk,reference|doi|abstract
14816,unk,doi
14818,unk,doi
14826,['10.1029/JA073i005p01715'],body
14831,['10.1130/0016-7606(1961)72[1289:STMOGO]2.0.CO;2'],reference|abstract|body
14832,unk,reference|doi|abstract
14833,unk,doi
14839,['10.1002/esp.1000'],body
14845,unk,doi
14847,['10.1175/1520-0469(1974)031<2207:WAWMTK>2.0.CO;2'],reference|body
14848,['10.1126/science.109.2836.461'],abstract|body
14850,unk,doi
14854,['10.1073/pnas.1014399107'],body
14855,unk,reference|doi
14866,['10.1029/95GL03132'],body
14869,['10.1029/97JE00414'],body
14871,['10.1002/(SICI)1099-1417(199805/06)13:3<255::AID-JQS353>3.0.CO;2-U'],abstract|body
14872,unk,doi|body
14878,['10.1093/mnras/91.3.260'],reference|abstract
14880,['10.1144/sjg13040301'],body
14882,['10.1038/233401a0'],body
14883,['10.1007/s11443-008-3008-z'],body
14884,['10.5194/nhess-1-53-2001'],reference
14885,['10.1130/0016-7606(1969)80[1923:TMSABS]2.0.CO;2'],reference|abstract|body
14886,['10.1039/an9962101983'],reference|abstract|body
14887,['10.1364/AO.41.001446'],body
14890,['10.1023/A:1013183725161'],reference|body
14891,['10.1017/S1743921305003613'],reference
14892,unk,reference|doi|abstract|body
14893,unk,doi
14894,unk,reference|doi|abstract|body
14895,unk,reference|doi|abstract|body
14896,['10.1016/0083-6656(96)00001-3'],body
14897,['10.1038/229480a0'],body
14898,unk,reference|doi|abstract
14899,['10.1126/science.269.5221.198'],body
14909,['10.1086/117486'],abstract
14910,['10.1017/S0305004100021150'],reference|abstract|body
14915,['10.1093/mnras/118.4.379'],abstract
14917,['10.1126/science.246.4936.1422'],body
14918,['10.1126/science.1092485'],body
14921,['10.1086/145707'],reference
14926,['10.1086/145244'],reference
14928,['10.1029/JB084iB06p02929'],body
14941,['10.1111/j.2153-3490.1953.tb01051.x', '10.3402/tellusa.v5i3.8647'],reference|abstract|body
14944,['10.1126/science.aaa3905'],body
14951,unk,doi
14955,['10.1029/2000JA000121'],body
14958,unk,doi
14959,['10.1126/science.1134358'],body
14966,['10.2138/am-1998-11-1232'],reference|abstract|body
14968,['10.1038/349149a0'],body
14969,unk,doi
14972,unk,doi
14977,['10.1130/0091-7613(1990)018<0946:LOEMMT>2.3.CO;2'],body
14978,['10.1038/335238a0'],body
14980,unk,reference|doi|abstract|body
14986,unk,doi
14995,unk,doi
15003,unk,doi
15005,['10.1038/370347a0'],body
15008,['10.1071/PH540439'],reference|abstract
15009,['10.1038/292688a0'],body
15015,unk,doi
15016,['10.1029/2000JE001381'],body
15017,['10.1130/0091-7613(1985)13<774:OAEOMF>2.0.CO;2'],body
15021,['10.1016/j.radmeas.2006.04.019'],abstract
15022,['10.1126/science.201.4356.611'],body
15029,['10.1144/gsjgs.141.5.0793'],body
15034,['10.1029/JA095iA02p00917'],body
15045,unk,doi
15046,['10.1016/j.rse.2009.05.019'],abstract
15047,['10.1029/95JB01863'],body
15052,['10.1364/JOSA.70.000968'],body
15056,['10.1017/S0022377800004992'],body
15057,['10.1006/icar.1993.1088'],body
15059,unk,reference|doi
15060,['10.1029/96GL02449'],body
15061,['10.1007/s11038-005-2243-5'],body
15073,['10.1029/JA088iA12p09941'],body
15089,['10.1029/94JA02808'],body
15093,['10.1364/AO.34.001081'],body
15095,unk,reference|doi|abstract
15097,['10.1029/92JA02376'],body
15103,['10.1063/1.1679674'],body
15108,unk,doi
15109,['10.1130/G33540.1'],abstract|body
15115,['10.1029/RG017i003p00427'],abstract|body
15117,['10.1097/00010694-199108000-00006'],reference|abstract|body
15121,['10.1038/262263a0'],body
15122,unk,doi
15123,unk,doi
15126,['10.1086/145688'],reference
15127,unk,reference|doi|abstract
15130,unk,doi
15138,['10.1191/09596830195663'],abstract|body
15139,['10.1029/JS082i028p03971'],body
15143,['10.1051/swsc/2012007'],body
15146,['10.1038/294427a0'],body
15147,unk,doi
15149,['10.1038/219251a0'],body
15155,['10.1038/219254a0'],body
15157,['10.1016/0031-0182(95)00017-8'],abstract
15158,['10.1016/S1872-5791(08)60005-6'],reference|body
15159,['10.1002/gj.3350110201'],body
15160,['10.1063/1.471740'],body
15161,['10.1364/AO.19.001601'],body
15162,['10.1126/science.147.3658.608'],body
15163,unk,doi
15166,unk,reference|doi|abstract
15170,unk,doi
15171,['10.1029/2001JA900087'],body
15175,['10.2475/ajs.s5-15.89.417'],reference|abstract|body
15178,['10.1144/GSL.SP.1984.017.01.59'],abstract|body
15179,unk,reference|doi|body
15180,['10.1117/12.457980'],reference|body
15181,['10.1029/JA080i031p04401'],abstract|body
15186,unk,reference|doi|abstract
15187,['10.1086/626371'],reference|abstract|body
15188,unk,reference|doi|abstract
15189,unk,reference|doi|abstract
15190,['10.1117/12.671441'],reference|body
15196,['10.1007/978-3-540-76949-1'],abstract|body
15203,unk,reference|doi|body
15214,['10.1029/RG012i001p00071'],abstract|body
15215,['10.1029/94JB01889'],body
15219,['10.1126/science.1079462'],body
15220,['10.1126/science.283.5402.674'],abstract|body
15225,['10.1002/qj.49708235202'],body
15234,['10.1175/1520-0442(2004)017<0890:TARTRA>2.0.CO;2'],body
15238,unk,reference|doi|body
15239,unk,doi
15241,['10.1029/GL006i001p00021'],body
15260,['10.1038/183451a0'],body
15267,['10.1086/621620'],reference|abstract|body
15268,unk,reference|doi|abstract|body
15269,['10.1038/368432a0'],body
15279,unk,doi
15289,['10.1029/2004JA010483'],body
15291,['10.1029/JB089iB07p06017'],body
15297,['10.1038/379323a0'],body
15299,unk,doi|abstract
15304,['10.1016/j.chemgeo.2012.07.024'],abstract
15309,['10.1130/0091-7613(2002)030<0775:OOSATC>2.0.CO;2'],body
15312,['10.1002/joc.3370040103'],abstract|body
15318,unk,doi|abstract
15328,['10.1088/1475-7516/2022/04/020', '10.48550/arXiv.2111.15036'],body
15333,unk,doi
15341,['10.1111/j.1365-3091.1962.tb00453.x'],abstract|body
15344,unk,doi
15346,['10.1006/icar.1994.1079'],body
15348,['10.1175/1520-0469(1975)032<1331:LSOBCI>2.0.CO;2'],reference|body
15349,['10.1007/3-540-09994-8_27'],reference|body
15350,unk,doi
15352,unk,doi
15359,['10.1038/302317a0'],body
15360,['10.1007/s00254-006-0219-z'],body
15361,['10.1086/649695'],reference|abstract|body
15369,['10.1063/1.451505'],body
15374,['10.1029/91JD00930'],body
15378,['10.1029/GM099p0017'],body
15379,unk,reference|doi
15380,['10.1029/91JB02150'],body
15387,['10.1063/1.1839554'],body
15388,['10.1029/JZ064i008p00877'],body
15389,['10.1139/e17-003'],abstract|body
15394,['10.1029/JA074i019p04667'],body
15395,['10.1038/370117a0'],body
15396,['10.1038/352043a0'],body
15401,['10.1111/j.1365-246X.1987.tb05211.x'],abstract|body
15403,['10.1063/1.1677870'],body
15404,unk,reference|doi|body
15405,unk,reference|doi|body
15406,['10.1130/G31172x.1'],abstract|body
15407,unk,doi
15410,unk,doi
15415,['10.1029/RS008i004p00387'],body
15418,unk,doi|abstract
15428,['10.1016/j.quaint.2016.02.012'],abstract
15430,['10.1038/318166a0'],body
15431,['10.1029/JA085iA03p01291'],body
15432,['10.1007/3-540-55246-4_105'],reference|body
15434,unk,doi
15436,unk,doi|abstract
15438,unk,doi
15443,unk,doi
15444,['10.1016/j.geoderma.2017.06.002'],abstract
15447,['10.1086/124631'],abstract
15449,['10.5636/jgg.44.1'],abstract|body
15453,['10.1023/A:1024610325914'],body
15454,['10.1017/S0016756819000220'],body
15458,['10.1086/127936'],reference|abstract
15459,unk,doi
15461,unk,reference|doi
15462,['10.1098/rspa.1968.0202'],body
15463,unk,reference|doi|abstract|body
15465,['10.1038/258693a0'],body
15466,unk,doi
15468,unk,reference|doi
15469,unk,reference|doi|abstract
15470,['10.1071/PH680337'],reference|abstract
15471,unk,doi
15472,['10.2307/2844741'],reference|abstract|body
15475,['10.1180/minmag.1950.029.210.07'],reference|abstract|body
15477,unk,reference|doi|abstract
15478,unk,reference|doi|body
15479,['10.1016/S0016-7878(38)80030-4'],reference|abstract
15480,['10.2489/jswc.70.2.91'],reference|body
15481,['10.48550/arXiv.2106.10046'],reference
15482,unk,reference|doi|body
15483,unk,reference|doi|abstract
15484,['10.1117/12.949547'],reference|body
15488,['10.1130/0091-7613(1982)10<516:VOSSTP>2.0.CO;2'],reference|body
15509,['10.1038/377701a0'],body
15510,['10.1126/science.278.5341.1273'],abstract|body
15515,unk,doi|abstract|body
15518,unk,doi
15532,['10.1029/JA086iA06p04565'],body
15541,['10.1080/00018738700101062'],body
15542,['10.1029/93JE01203'],body
15543,['10.1126/science.1125722'],body
15545,['10.1038/315378a0'],body
15547,['10.1029/1999GL003668'],body
15548,['10.1029/98JA00798'],body
15554,unk,doi
15555,unk,doi
15557,unk,doi
15559,['10.1086/122686'],reference|abstract
15562,unk,reference|doi|body
15571,['10.1038/289656a0'],body
15574,['10.1029/1999GL010729'],body
15575,unk,doi
15576,['10.1097/00010694-199804000-00006'],abstract|body
15584,unk,doi
15585,unk,doi
15587,['10.1126/science.207.4429.407'],body
15589,['10.1111/j.1365-246X.1983.tb03328.x'],abstract|body
15598,['10.1144/gsjgs.144.1.0043'],body
15601,['10.1126/science.258.5082.643'],body
15603,['10.1002/hyp.8113'],abstract|body
15611,unk,doi
15612,unk,doi
15616,['10.1086/145932'],reference
15617,unk,doi
15620,unk,reference|doi
15627,unk,doi
15629,['10.1006/icar.1993.1114'],body
15638,unk,doi|abstract
15645,['10.1029/1999JE001196'],body
15646,unk,doi
15647,['10.1086/128488'],abstract
15648,['10.1086/145831'],reference
15649,['10.1007/978-94-009-7157-8_32'],body
15650,['10.4319/lo.1974.19.5.0857'],reference|body
15652,['10.1017/S0022377800003354'],body
15655,['10.1029/RG019i001p00171'],body
15662,['10.1088/0022-3700/18/6/004'],abstract|body
15664,['10.1063/1.469528'],body
15666,unk,doi|abstract
15676,unk,doi
15678,unk,reference|doi
15682,['10.1016/j.precamres.2016.01.024'],abstract
15688,['10.1073/pnas.74.11.4726'],reference|body
15690,['10.1130/0091-7613(1986)14<613:TDOSBM>2.0.CO;2'],reference|body
15692,unk,doi
15693,unk,reference|doi|body
15694,['10.1029/JA084iA12p07257'],body
15698,['10.1086/628046'],reference|abstract|body
15700,unk,reference|doi|abstract|body
15701,unk,doi
15703,unk,doi
15704,unk,doi
15709,unk,doi
15710,['10.1063/1.858242'],body
15713,unk,doi
15715,['10.1143/PTP.46.1713'],body
15717,['10.1029/98JA02395'],body
15718,['10.1023/A:1006206613959'],body
15719,['10.1130/G22791.1'],abstract|body
15720,['10.3189/2014JoG14J104'],abstract|body
15721,unk,reference|doi|body
15723,['10.1086/146334'],reference|abstract
15725,['10.1126/science.160.3835.1446'],body
15730,['10.2110/jsr.2006.095'],reference|abstract|body
15731,unk,doi
15732,unk,doi
15733,['10.1007/s12665-010-0567-6'],abstract|body
15734,['10.1002/rds196837715'],body
15735,['10.1017/S095410200500297X'],reference|abstract|body
15736,unk,doi
15738,['10.1016/j.margeo.2017.07.013'],abstract
15745,unk,reference|doi|abstract|body
15749,unk,doi|abstract
15756,['10.1029/97JA03030'],body
15759,['10.1017/S0016756800060854'],abstract|body
15761,['10.1007/BFb0102129'],reference|body
15762,['10.1144/GSL.SP.1988.038.01.15'],abstract|body
15763,unk,doi
15764,['10.48550/arXiv.astro-ph/0001312'],reference
15767,['10.1038/209569a0'],reference|abstract|body
15770,['10.1016/0273-1177(82)90293-9'],reference
15771,['10.1086/129199'],reference
15773,['10.1029/SP007p0089'],reference|body
15774,unk,reference|doi|body
15775,unk,reference|doi|abstract
15777,['10.1017/S174392131600082X'],body
15778,['10.1063/1.1472007'],reference|body
15787,unk,reference|doi|abstract|body
15790,unk,reference|doi
15792,['10.1016/S0301-9268(02)00207-3'],abstract
15801,['10.2307/2259220'],reference|abstract|body
15802,['10.1126/science.1195778'],body
15805,['10.1002/1521-3994(200208)323:3/4<213::AID-ASNA213>3.0.CO;2-H'],body
15809,['10.1175/2012EI000434.1'],abstract|body
15810,unk,doi
15811,unk,doi
15812,unk,reference|doi|body
15815,unk,doi
15817,['10.1016/0025-3227(94)90202-X'],abstract
15818,['10.1126/science.281.5385.2019'],abstract|body
15820,unk,doi
15821,unk,reference|doi|abstract
15822,['10.1016/j.palaeo.2007.07.009'],abstract
15825,['10.1016/0198-0149(90)90015-N'],body
15826,['10.1029/95GL00270'],body
15827,['10.1029/92GL00116'],body
15830,unk,doi
15831,['10.1130/0091-7613(1993)021<0845:DTOGM>2.3.CO;2'],body
15833,['10.1146/annurev.fl.26.010194.001235'],abstract|body
15834,['10.1023/A:1005079930780'],body
15837,['10.1130/0016-7606(1983)94<1225:EOGFNS>2.0.CO;2'],reference|abstract|body
15838,['10.1130/0091-7613(2001)029<0315:GDEAWT>2.0.CO;2'],body
15842,['10.1029/1999JE001060'],body
15845,unk,doi
15846,unk,reference|doi|body
15847,['10.1029/2000JB900135'],body
15849,unk,doi
15852,['10.1126/science.268.5213.1030'],body
15860,['10.1086/144003'],reference
15868,['10.1126/science.194.4260.72'],body
15869,unk,doi
15871,['10.1029/97JD00403'],body
15872,['10.1126/science.281.5382.1475'],abstract|body
15874,['10.1016/j.scitotenv.2014.02.102'],abstract
15877,unk,doi
15881,['10.1111/j.1525-1314.2007.00738.x'],body
15886,['10.1086/111891'],abstract
15888,['10.1029/JA079i007p01105'],body
15889,['10.1063/1.3215811'],reference|body
15891,['10.1016/j.chemgeo.2008.07.016'],abstract
15893,['10.1146/annurev-marine-010213-135103'],reference
15901,['10.1002/gj.3350090207'],body
15902,['10.2475/ajs.258.1.1'],reference|abstract|body
15909,['10.1017/S0022377800007327'],body
15910,['10.1029/98JA01105'],body
15912,unk,reference|doi
15915,['10.1029/GL006i002p00117'],body
15916,['10.1017/S0022112087001800'],body
15917,unk,doi
15923,['10.1175/1520-0442(2002)015<0701:IOSMOT>2.0.CO;2'],body
15925,['10.1130/B30151.1'],abstract|body
15927,['10.1098/rsta.1974.0003'],reference|body
15947,['10.1007/BF01961225'],body
15948,['10.1002/esp.3346'],body
15957,unk,doi
15959,['10.1029/JZ065i002p00577'],body
15960,['10.1007/s00382-005-0015-6'],body
15961,['10.1130/0091-7613(1991)019<0445:TLPGMM>2.3.CO;2'],body
15962,['10.1006/icar.2000.6548'],body
15963,['10.1346/CCMN.1980.0280308'],abstract|body
15964,['10.1029/1999GL003625'],body
15965,['10.1006/icar.1996.0173'],body
15966,['10.1130/G40254.1'],abstract|body
15967,unk,reference|doi
15968,['10.1086/625755'],reference|abstract|body
15973,['10.1029/91JA02370'],body
15974,['10.1117/12.132374'],reference|body
15976,['10.1109/23.490889'],body
15977,['10.1111/j.1945-5100.2008.tb00610.x'],body
15979,unk,doi
16003,['10.1038/325036a0'],body
16007,unk,doi
16008,['10.1016/1040-6182(92)90033-X'],abstract
16010,['10.1029/RG016i004p00721'],body
16017,['10.1088/0026-1394/40/1/333'],reference|abstract
16019,unk,reference|doi|abstract|body
16022,unk,doi
16023,unk,reference|doi|abstract
16025,unk,doi|abstract
16028,['10.1029/JA083iA09p04373'],body
16030,['10.1002/asna.200310150'],body
16032,unk,reference|doi
16033,['10.1029/1998JA900088'],body
16034,['10.1029/JA090iA07p06251'],body
16035,['10.1029/1999JA900041'],body
16038,['10.3189/S0260305500012520'],reference|body
16042,unk,reference|doi|abstract|body
16045,['10.1016/0025-3227(81)90176-6'],abstract
16047,['10.1006/icar.1995.1198'],body
16048,unk,reference|doi|body
16049,unk,reference|doi|abstract|body
16055,unk,doi
16056,['10.1029/GM081p0045'],body
16057,['10.1029/JA083iA01p00229'],abstract|body
16058,unk,reference|doi|body
16059,['10.1071/ASv29n3_PR'],body
16060,unk,reference|doi|abstract|body
16061,['10.1364/AO.36.000813'],abstract|body
16062,['10.1029/90JA02562'],body
16064,['10.1007/978-94-011-4714-9_9'],abstract|body
16065,['10.1016/S0094-5765(02)00069-3'],reference
16066,['10.1017/S0016756800031095'],abstract|body
16069,unk,reference|doi|abstract|body
16070,unk,reference|doi|abstract|body
16071,unk,reference|doi|abstract
16074,['10.1029/JC086iC10p09707'],body
16075,unk,reference|doi|body
16078,['10.1029/RG013i001p00303'],body
16079,unk,reference|doi|abstract
16080,unk,reference|doi|abstract|body
16081,['10.1023/A:1005040232597'],body
16088,['10.1093/mnras/108.3.252'],reference|abstract
16090,unk,reference|doi|abstract|body
16094,unk,reference|doi|body
16105,['10.1038/200829a0'],abstract|body
16108,['10.1063/1.1694467'],body
16110,unk,doi
16114,unk,doi
16115,['10.1086/648269'],reference|abstract|body
16127,['10.1063/1.3395870'],reference|body
16141,unk,doi
16144,['10.1029/JA085iA12p06769'],body
16151,['10.1029/96JE03306'],body
16155,['10.1029/RG026i002p00249'],body
16165,['10.1002/pssb.2220550224'],body
16168,unk,doi
16169,['10.1126/science.1121061'],body
16170,['10.1023/A:1024472313775'],body
16171,unk,doi
16176,['10.1038/342665a0'],body
16185,['10.1006/icar.1999.6195'],body
16187,unk,reference|doi
16192,unk,doi
16194,['10.1006/icar.1996.5642'],body
16195,unk,doi|body
16202,['10.2136/sssaj1997.03615995006100030029x'],reference|abstract|body
16204,unk,doi
16214,['10.1029/1999GL900591'],body
16215,['10.1029/1999GL900560'],body
16227,['10.1073/pnas.47.11.1798'],reference|abstract|body
16233,unk,doi
16234,['10.1016/S0301-9268(99)00073-X'],abstract
16237,['10.1063/1.871981'],body
16238,['10.1117/12.459279'],reference|body
